Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,mTurkId,BirthYear,birthYear,pv1,pv2,pv3,pv4,pv5,pv6,pv7,pv8,pv9,pv10,pv11,pv12,pv13,pv14,pv15,pv16,pv17,pv18,pv19,pv20,pv21,amzConnect,amxConnect,aplConnect,bmwConnect,budConnect,cheConnect,chvConnect,ckeConnect,disConnect,fbkConnect,gglConnect,harConnect,hboConnect,ikeConnect,legConnect,levConnect,mcdConnect,mbeConnect,nikConnect,pepConnect,swaConnect,sbxConnect,tarConnect,toyConnect,visConnect,primBSC,primPRM,primOE,primPurch,primNPS - Group,primNPS,primTraits - Groups - Choose up to 3 words,primTraits - Ranks - Choose up to 3 words - Friendly - Rank,primTraits - Ranks - Choose up to 3 words - Reliable - Rank,primTraits - Ranks - Choose up to 3 words - Caring - Rank,primTraits - Ranks - Choose up to 3 words - Trustworthy - Rank,primTraits - Ranks - Choose up to 3 words - Cool - Rank,primTraits - Ranks - Choose up to 3 words - Creative - Rank,primTraits - Ranks - Choose up to 3 words - Simple - Rank,primTraits - Ranks - Choose up to 3 words - Innovative - Rank,primTraits - Ranks - Choose up to 3 words - Convenient - Rank,primTraits - Ranks - Choose up to 3 words - Exclusive - Rank,primTraits - Ranks - Choose up to 3 words - Exciting - Rank,primDist,secBSC,secPRM,secOE,secPurch,secNPS - Group,secNPS,secTraits - Groups - Choose up to 3 words,secTraits - Ranks - Choose up to 3 words - Friendly - Rank,secTraits - Ranks - Choose up to 3 words - Reliable - Rank,secTraits - Ranks - Choose up to 3 words - Caring - Rank,secTraits - Ranks - Choose up to 3 words - Trustworthy - Rank,secTraits - Ranks - Choose up to 3 words - Cool - Rank,secTraits - Ranks - Choose up to 3 words - Creative - Rank,secTraits - Ranks - Choose up to 3 words - Simple - Rank,secTraits - Ranks - Choose up to 3 words - Innovative - Rank,secTraits - Ranks - Choose up to 3 words - Convenient - Rank,secTraits - Ranks - Choose up to 3 words - Exclusive - Rank,secTraits - Ranks - Choose up to 3 words - Exciting - Rank,secDist,zip,attentionCK - Selected Choice,attentionCK - Other - Text,education,employment,relStatus,hispanic,ethnicity - Selected Choice,ethnicity - Other (please specify) - Text,secBSC,Score,RVid,isNew,Score,GeoIP,Country,OldId,OldIDDate,Domain,FraudProfileScore,FPF1,FPF2,FPF3,FPF4,FPF5,FPF6,FPF7,FPF8,FPF9,FPF10,FPF11,FPF12,FPF13,FPF14,FraudFlagCount,RVIDHash2,isMobile,WhiteList,SurveyCode,SubPron,ObjPron,PosPron,SelfPron,DrillDown,Code1,Brand,Image,Code2,CompleteOverall
6/6/18 21:44,6/6/18 21:52,0,73.177.103.254,100,524,1,6/6/18 21:52,R_U9Zw3PAVhcB6vmN,,,,,35.28599548,-89.70809937,anonymous,EN,A3V8C77FN4FLUA,2,1989,4,1,5,4,4,2,2,5,3,3,3,5,2,2,1,4,2,6,5,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,refreshing,1,3,10,"2,8,5",,1,,,,,2,,3,,,3,3,2,connected,1,1,5,"1,5,8",1,,,,,,3,,2,,,3,38135,11,brand,3,1,5,1,1,,1,4,AB4D57D3-4725-4625-8B79-9B9806EFD00D,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79f31a192da7773fbdb6b60aa80918ffd2a948a5c251b8122150ad273bd58d6c,0,,41248173,she,her,her,herself,0,CKE,FACEBOOK,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eD6YXp7PCHYw4Kx,FBK,1
6/6/18 21:42,6/6/18 21:53,0,68.48.160.237,100,627,1,6/6/18 21:53,R_2VQgOdDeNRJc5k1,,,,,42.70419312,-84.40979767,anonymous,EN,A1KA64FR47O9FS,1,1986,5,2,3,4,4,2,4,5,3,3,5,5,3,2,2,2,1,5,6,3,5,1,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,3,4,Athletic ,1,2,7,"12,9,6",,,,,3,,,2,,,1,2,4,4,Stylish,1,3,9,"9,7,4",,,,3,,2,,1,,,,4,48864,11,brand,3,1,5,2,1,,4,7,45F30258-E3D7-4519-A34F-3B9683CEA1B0,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66a498036d48bca7f236b32499969a2c6ef64de99992a78ff9b03b6a3047687c,0,,82628007,he,him,his,himself,0,NIK,APPLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eLtxEkM7bIa5hC5,APL,1
6/6/18 21:40,6/6/18 21:53,0,142.129.9.56,100,785,1,6/6/18 21:53,R_V2mO30CJxsX2Tvz,,,,,34.16479492,-118.4008026,anonymous,EN,A13LPB1S3H6X4G,2,1978,2,4,4,2,5,4,4,5,2,5,5,5,5,6,4,5,4,6,5,1,4,1,1,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,4,4,"quality, expensive",2,2,8,"2,4,9",,1,,2,,,,3,,,,3,4,4,fast,16,2,7,"2,11,9",,1,,,,,,3,,2,,1,91335,11,brand,6,1,3,2,1,,4,12,E9F8D131-02FA-43A4-9B3E-AF9BD2F47D51,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36f0b82b5f02ad789fd46853a21d414fb6a25bb4e9155e31365cd2b69f26a97c,0,,93407411,she,her,her,herself,0,MBE,BMW,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6DasTKesVduUbfD,BMW,1
6/6/18 21:39,6/6/18 21:53,0,175.158.225.194,100,893,1,6/6/18 21:53,R_D18SAFxlnaEytuV,,,,,10.31109619,123.8916931,anonymous,EN,A1HNR6OIRFCEHS,1,1989,4,2,5,4,4,4,4,4,5,4,5,5,4,5,5,5,2,5,5,3,4,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,2,1,1,4,4,World class,4,3,10,"4,9,2",,3,,1,,,,2,,,,4,4,4,Sexy,16,2,8,"9,4,2",,3,,2,,,,1,,,,4,97201,"1,6,10",,4,6,5,2,3,,1,16,4B553E5F-59A7-44E7-876C-E458A983EA62,TRUE,2,0,PH,0,1/1/0001 12:00:00 AM,smart.com.ph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a7da1b80db1f74157946c21e5e52385b76bdc8bd564438bb66c50f56da0ac846,0,,53671400,he,him,his,himself,0,MBE,BMW,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6DasTKesVduUbfD,BMW,1
6/6/18 21:47,6/6/18 21:53,0,72.207.14.120,100,406,1,6/6/18 21:53,R_3JzxlFY4dUcH7zy,,,,,32.73680115,-117.1277008,anonymous,EN,A1K3EVN2Y9DKBZ,2,1993,4,5,5,5,4,6,4,5,3,5,6,2,4,2,4,5,2,3,5,1,5,1,2,1,2,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,5,5,convenient,1,3,10,"5,12,6",,,,,3,,,,1,,2,5,3,3,expensive,1,1,6,"6,2,12",,2,,,1,,,,,,3,3,92114,11,brand,3,4,5,2,3,,2,9,75A3877F-7DA4-4DAA-BAA0-F05B5771F62B,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,cox.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,af72a4b490ad7bd525763f6ef873e2d49f0f6787b1740d5d7c67390913a4ac21,0,,86907336,she,her,her,herself,0,TAR,APPLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eLtxEkM7bIa5hC5,APL,1
6/6/18 21:37,6/6/18 21:54,0,172.251.96.63,100,979,1,6/6/18 21:54,R_yCpWQ7v5zRAIPNT,,,,,34.25010681,-119.1607971,anonymous,EN,A166B3OX3QRH4S,2,1984,6,1,5,3,4,4,5,4,3,3,5,5,3,3,2,4,2,6,5,1,4,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,3,3,Convenient,1,3,9,"6,2,5",,2,,,1,,,,3,,,5,4,3,Expensive,1,2,8,"11,6,9",,,,,2,,,3,,1,,4,93041,11,brand,4,5,1,2,1,,3,9,0B447EC1-3D40-40BD-842D-DF254DB3385A,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f51f55e0174bdd2710ad4a387dca6b0f4f0c68c4d6ebfdc1c09f7c180f5de56c,0,,79498647,she,her,her,herself,0,TAR,APPLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eLtxEkM7bIa5hC5,APL,1
6/6/18 21:47,6/6/18 21:54,0,24.130.52.66,100,396,1,6/6/18 21:54,R_1dzfygwWoEdp0II,,,,,37.34950256,-122.1163025,anonymous,EN,A2WLTPBX05TW6D,2,1991,3,4,4,3,3,4,4,4,4,4,4,3,3,3,2,3,3,2,3,4,4,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,Search,1,2,7,"2,4,1",3,1,,2,,,,,,,,5,5,2,Sho,1,1,6,"6,9,1",3,,,,1,,,2,,,,4,95035,11,Brand,4,8,5,2,3,,1,3,C8EF9631-9C7A-4508-AACC-FBB5E114B288,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366a91aa242f55a5f4c27b478f3b711ceaff1a92384a10cf0003b5554fd5da78,1,,25845590,she,her,her,herself,0,GGL,AMAZON,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9twEyVzuAhvgRvf,AMZ,1
6/6/18 21:50,6/6/18 21:54,0,72.220.195.220,100,271,1,6/6/18 21:54,R_2XoeLuPR4O7LmaO,,,,,32.73710632,-117.0881042,anonymous,EN,A26NGLGGFTATVN,1,1982,4,3,3,2,6,1,5,5,6,6,6,4,3,3,4,3,4,6,4,1,6,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,4,Fitness,2,3,10,"8,2,6",,2,,,3,,1,,,,,2,4,5,Helpful,1,3,10,"8,1,2",2,3,,,,,1,,,,,4,91945,11,brand,2,1,5,2,1,,2,3,0BCB2C1F-7A01-4498-9CB2-C82B32A37F31,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,cox.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5d52d2f522842cfad94a3ed7b548d7208f80a968b44be24f0617b69778cd8244,0,,50450895,he,him,his,himself,0,NIK,GOOGLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TSfvcRP988qHn7,GGL,1
6/6/18 21:39,6/6/18 21:54,0,108.195.92.66,100,919,1,6/6/18 21:54,R_3kFkUeLUBH9niiB,,,,,34.49159241,-82.61579895,anonymous,EN,A1K8QNLYYYX21W,1,1989,5,6,2,5,6,5,4,2,6,6,5,6,5,6,5,2,5,6,5,6,4,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,2,3,4,innovation,1,3,9,"4,3,12",,,2,1,,,,,,,3,4,3,4,expansion,1,2,8,"11,9,7",,,,,,3,,2,,1,,5,29621,11,brand,5,1,5,2,1,,4,11,C6C06B4A-EA3E-420B-AD57-1FDE6F1B5957,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,att.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13ec81483e4bd206979adea42f060203d30fe5522936da9d96f0cabb892fdf1b,0,,95150264,he,him,his,himself,0,GGL,AMAZON,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9twEyVzuAhvgRvf,AMZ,1
6/6/18 21:40,6/6/18 21:54,0,67.185.202.112,100,881,1,6/6/18 21:54,R_1hMy7wtrWwxVw9U,,,,,47.69430542,-117.4539948,anonymous,EN,A37EV8RZ82WT8E,1,1989,5,4,2,3,6,4,2,5,4,3,6,6,4,6,4,3,2,5,6,2,4,1,2,1,1,2,2,2,2,1,2,1,2,1,2,2,1,2,1,1,2,2,2,2,1,2,4,4,Classy,2,3,10,"9,6,12",,,,,2,,,1,,,3,3,5,5,Active,1,3,10,"8,2,4",,2,,3,,,1,,,,,4,99207,11,brand,4,1,5,2,1,,2,10,1A6A6D87-C230-4E04-9A65-93A6719A775C,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dd7fadcd0151c8c56cc47c65ee4d349bd106020aa4b44bf478001307e3ce9c8d,0,,13205553,he,him,his,himself,0,BMW,NIKE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9vHhUcem0Qu83Y1,NIK,1
6/6/18 21:49,6/6/18 21:56,0,68.34.89.213,100,414,1,6/6/18 21:56,R_1hLNuVGbiVBs4xr,,,,,42.42680359,-83.1934967,anonymous,EN,A27W025UEXS1G0,1,1987,3,4,2,2,6,1,2,3,1,4,6,1,3,2,1,4,1,3,1,1,3,1,2,1,2,2,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,Mac,1,2,8,"8,11,2",,3,,,,,1,,,2,,2,3,5,Family,1,1,6,"7,1,2",2,3,,,,1,,,,,,3,48235,11,brand,2,1,5,2,2,,4,9,27944B3C-5017-4C93-A182-F1DA3D35CB09,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,be13893bcf2e2973081c678ff61c0955905c2c81d55d625d07d3a17b71d3244f,0,,84301723,he,him,his,himself,0,APL,DISNEY,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1H5ARK1O8SND12t,DIS,1
6/6/18 21:49,6/6/18 21:56,0,154.122.78.19,100,416,1,6/6/18 21:56,R_AsUFkQUtZArgzyF,,,,,1,38,anonymous,EN,A30KV6CIGNH3E5,1,1987,3,4,5,2,3,2,5,3,4,2,5,4,4,3,4,3,4,2,3,4,2,1,2,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,4,class,1,2,8,"5,9,12",,,,,,,,2,1,,3,2,4,4,unique ,2,1,5,"3,8,7",,,1,,,3,2,,,,,2,73102,11,brand,6,1,1,2,1,,4,19,C282D210-37A9-4324-8B26-BBF9AD00319D,TRUE,2,0,KE,0,1/1/0001 12:00:00 AM,telkom.co.ke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f114a7f8058e4cb67ed6ff29181a86e3605d090d81e40de51ad2985ea92cf757,0,,14377925,he,him,his,himself,0,BMW,NIKE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9vHhUcem0Qu83Y1,NIK,1
6/6/18 21:46,6/6/18 21:56,0,173.92.76.163,100,617,1,6/6/18 21:56,R_2ZQENFg5P7DCCaD,,,,,35.13110352,-80.85119629,anonymous,EN,A1B4KC5KP7FH1Z,1,1966,6,2,6,2,4,3,4,6,5,2,5,6,2,5,2,5,4,6,6,2,3,1,2,2,2,2,1,1,1,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,4,4,nostalgic ,3,3,9,"6,2,9",,2,,,1,,,3,,,,2,3,4,affordable,2,3,9,"5,2,8",,2,,,,,3,,1,,,2,28210,11,brand,2,6,1,2,1,,2,13,AA9823B7-8C07-4AFC-B902-F6F29D02E1BD,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33f6e8986d5312d1b248f084080b05fa6cc9c3f16e6b193ebf6cfd632059839b,0,,19301260,he,him,his,himself,0,NIK,TARGET,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_b3qmp5qG2JjpjcV,TAR,1
6/6/18 21:39,6/6/18 21:56,0,117.196.248.120,100,1005,1,6/6/18 21:56,R_2ypbfBgi2jSGMfV,,,,,12.98330688,77.58331299,anonymous,EN,A2B89XBY117QWZ,1,1990,5,3,5,6,4,6,4,5,3,2,4,5,3,4,2,2,3,5,3,3,4,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,4,4,I THOUGHT ENERGY,2,2,8,"3,7,5",,,1,,,2,,,3,,,2,4,2,CAR,1,3,9,"6,1,8",2,,,,1,,3,,,,,3,80126,1,,5,6,5,3,1,,6,19,202B228E-36DF-45B2-8B0B-FFEAAE1EBD3F,TRUE,2,0,IN,0,1/1/0001 12:00:00 AM,bsnl.in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7d3ebc1e1718304d68bcaf9a5e3cbd7da4bfb40029d71fa42ab98c24a2f1d4e2,0,,86197360,he,him,his,himself,0,MBE,BMW,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_6DasTKesVduUbfD,BMW,1
6/6/18 21:41,6/6/18 21:57,0,100.16.215.77,100,961,1,6/6/18 21:57,R_1ODjrpLbwtynl3H,,,,,38.78720093,-76.54360199,anonymous,EN,A3JLCVQ5ARYLHC,1,1991,5,4,3,2,5,1,5,5,4,5,6,2,1,4,1,5,2,5,1,1,5,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,4,Soda,1,2,8,"6,2,4",,2,,3,1,,,,,,,3,3,4,search,1,1,6,"8,2,9",,2,,,,,1,3,,,,2,20751,11,brand,4,1,5,2,1,,4,5,1DCD71D7-0769-405C-966B-0C5E9A646BC5,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,verizon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b953acfd3cf79050442eafe5bce12ce6613daee4f9b8b40c720b41f5e9d088df,0,,69055006,he,him,his,himself,0,CKE,GOOGLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TSfvcRP988qHn7,GGL,1
6/6/18 21:52,6/6/18 21:58,0,73.171.223.52,100,371,1,6/6/18 21:58,R_3n9hY8ghYjoSf22,,,,,30.16720581,-81.77149963,anonymous,EN,A1JV64BL3WCK0G,2,1978,3,3,4,2,4,2,3,4,3,2,3,4,2,3,2,5,2,3,5,2,2,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,4,people,1,2,7,"9,1,5",2,,,,,,,1,3,,,2,4,4,information,1,3,10,"9,5,2",,3,,,,,,1,2,,,4,32073,11,brand,2,6,1,2,1,,3,4,FAB66522-F0B8-433B-B1F3-1FB1BA81BD7A,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2e7cea884d95c156ccbc28b55d6096e425764b2d66a6b17981f0f2b5891ac370,0,,90914597,she,her,her,herself,0,FBK,GOOGLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TSfvcRP988qHn7,GGL,1
6/6/18 21:53,6/6/18 22:00,0,97.83.219.73,100,401,1,6/6/18 22:00,R_25HCD43t3ClO5W8,,,,,43.38400269,-88.16369629,anonymous,EN,A37PO5YNKE5D97,2,1983,3,2,5,3,5,3,4,5,5,3,4,5,3,5,3,5,2,5,5,1,4,1,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,3,4,friends,1,2,7,"5,1,8",2,,,,,,3,,1,,,2,2,4,simple,1,2,8,"5,8,2",,3,,,,,2,,1,,,2,53090,11,brand,2,6,5,2,1,,4,6,1CD13F8D-8E76-49A9-8D46-D78BD11CE1FC,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,charter.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96a0530745c70d1308a14885a62108ef335f378d090cb99631d81d5e19e3f984,0,,39558765,she,her,her,herself,0,FBK,GOOGLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TSfvcRP988qHn7,GGL,1
6/6/18 21:51,6/6/18 22:01,0,75.169.17.195,100,607,1,6/6/18 22:01,R_Q9wb6BLGRsqLncR,,,,,40.65829468,-111.9231033,anonymous,EN,A10RTXSA8JXK9T,1,1970,3,1,5,2,6,1,2,5,4,1,5,2,1,3,1,2,1,3,5,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,4,4,Cold,1,1,6,"4,2,8",,2,,1,,,3,,,,,3,4,4,Search,1,2,8,"9,4,5",,,,2,,,,1,3,,,4,84115,11,brand,7,1,3,2,1,,2,7,32F4F1D2-D929-4AC5-B176-A0A69FB6F1B5,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,qwest.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0a833591fec45e16a150c8d7d4046aed9a3e3a2de6c8b9fb721b6ab89df5148c,0,,82593831,he,him,his,himself,0,CKE,GOOGLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_3TSfvcRP988qHn7,GGL,1
6/6/18 21:42,6/6/18 22:01,0,24.164.253.196,100,1115,1,6/6/18 22:01,R_3DjfNX82RYnV7dO,,,,,44.24530029,-88.3647995,anonymous,EN,A1UBV2NP7OVDVV,1,1977,3,2,6,3,3,5,5,5,5,4,6,6,4,6,4,4,1,6,6,1,5,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,1,1,5,5,innovation ,1,3,10,"9,4,7",,,,2,,3,,1,,,,5,3,3,Children ,2,2,8,"1,3,7",1,,2,,,3,,,,,,4,54911,11,brand,4,1,1,2,1,,4,13,BBB8C0A0-3033-4B69-BA7F-9EA1DDD0006F,TRUE,0,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cfa5e9cae3c19130520cf24289eafad4b79f7110942adbda870ca315a2d36901,1,,89983167,he,him,his,himself,0,APL,DISNEY,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_1H5ARK1O8SND12t,DIS,1
6/6/18 21:59,6/6/18 22:05,0,73.110.44.254,100,381,1,6/6/18 22:05,R_1otBjJyUvx1BdPx,,,,,41.88020325,-87.75659943,anonymous,EN,A37GOI3N77WX21,1,1991,6,3,6,3,6,6,5,6,5,6,6,6,4,6,6,6,3,6,6,1,6,1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,2,1,2,1,5,5,amazing,1,3,10,"3,9,4",,,1,3,,,,2,,,,5,5,5,innovative,1,3,10,"9,4,7",,,,2,,3,,1,,,,5,60016,11,brand,2,1,5,1,4,Hispanic,2,14,3C06DACF-4CFD-48CE-9E95-EEE52EC40872,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8caa58103c8b0f62552286f54194005a99d165a0ecf1906aac8c1214b972a1c8,0,,16888616,he,him,his,himself,0,TAR,APPLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eLtxEkM7bIa5hC5,APL,1
6/6/18 21:58,6/6/18 22:05,0,173.48.126.215,100,413,1,6/6/18 22:05,R_2zuJNp89sxIQkIq,,,,,42.58790588,-71.34980011,anonymous,EN,A4T50ODN6SGNR,1,1981,2,2,4,2,4,2,2,3,2,5,5,4,2,2,2,5,1,5,4,1,5,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Conquer,1,1,6,"9,5,7",,,,,,3,,1,2,,,2,,,,,,,,,,,,,,,,,,,,1824,11,brand,6,1,5,2,1,,3,3,0D6EBCD0-88CB-42B9-8FB2-1FB3DC523366,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,verizon.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aeecc8642c96b3c4c2d6c8ca9ba4f627030c5d4bcc7628de96225f634969bf93,0,,80098254,he,him,his,himself,3,AMZ,AMAZON,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9twEyVzuAhvgRvf,,1
6/6/18 22:04,6/6/18 22:07,0,174.103.167.92,100,208,1,6/6/18 22:07,R_3MKaZyyi3gRUhy4,,,,,43.07659912,-87.93360138,anonymous,EN,A2AAY4VT9L71SY,1,1986,4,2,6,3,4,2,2,5,5,4,5,3,2,2,3,2,3,5,5,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53202,11,brand,2,6,5,2,1,,2,0,5093C07E-653C-4003-965F-12ED1DFE7525,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,twcable.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869799dce91d5622c8f0e3c896b8c9ca3a0923c49e0716ce6842384e79a2c65f,0,,35090982,he,him,his,himself,0,,,,,1
6/6/18 21:59,6/6/18 22:08,0,73.180.52.185,100,519,1,6/6/18 22:08,R_3dt3i0mrX0NgbPb,,,,,45.57739258,-122.6208038,anonymous,EN,A3LA1OB8YHF6Z8,2,1991,3,3,6,6,3,3,3,5,3,3,5,6,5,2,3,3,4,4,6,1,3,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,3,Sales,1,1,4,"2,8,5",,1,,,,,2,,3,,,4,4,4,Innovative,1,3,10,"7,9,6",,,,,3,1,,2,,,,5,97217,11,brand,4,1,5,1,1,,3,9,C9AE6648-DA0E-4123-996B-51ACADD0E54F,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,comcast.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3c2072d537962531fe90722b088a86607620f640d67adf8ad93f2d776945a020,0,,26705165,she,her,her,herself,0,TAR,APPLE,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_eLtxEkM7bIa5hC5,APL,1
6/6/18 22:00,6/6/18 22:08,0,76.77.228.98,100,461,1,6/6/18 22:08,R_2adJPf2NGVgdyql,,,,,39.0164032,-89.78109741,anonymous,EN,AZVJA0TUHIUJK,1,1972,3,2,3,1,1,6,1,4,5,5,6,6,3,6,3,1,2,6,5,3,6,1,2,2,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,4,4,Daily,1,2,8,"2,8,9",,1,,,,,2,3,,,,1,4,3,shopping,1,3,10,"5,2,8",,2,,,,,3,,1,,,4,62088,11,brand,3,6,5,2,1,,2,8,5B72E858-4ACA-4879-A878-59225063E219,TRUE,2,1,US,0,1/1/0001 12:00:00 AM,madisontelco.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42267be818ce945580b10402af673c73ab7d4b41f5b27f79620d725b1ece73eb,0,,91110850,he,him,his,himself,0,GGL,AMAZON,https://unitedtalent.co1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9twEyVzuAhvgRvf,AMZ,1
